,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,isUSMarketOpen,lastTradeTime,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,previousVolume,primaryExchange,symbol,volume,week52High,week52Low,ytdChange
78,6541594,close,0.41,0.00877,47.16,1572638591240,The Bank of New York Mellon Corp.,47.16,1572639000007,0,0,47.16,1572647400004,47.6,,,,,,,,,,False,1572638399995,47.16,Close,"November 1, 2019",1572638591240,7002750,46.94,43490904840,47.09,1572615000420,12.19,46.75,8581636,New York Stock Exchange,BK,7002750,54.27,40.52,0.0015700000000000002
79,1691993,close,0.15,0.00236,63.68,1572638457719,Kellogg Co.,63.475,1572639000002,0,0,63.68,1572647400003,64.02,,,,,,,,,,False,1572638457715,63.68,Close,"November 1, 2019",1572638457719,1850409,63.29,21720865920,63.47,1572615000461,29.7,63.53,1820741,New York Stock Exchange,K,1850409,65.66,51.34,0.126654
80,1215069,close,4.09,0.02371,176.57,1572638611178,"Cummins, Inc.",176.57,1572639000006,0.03,0.00017,176.6,1572652729814,176.57,,,,,,,,,,False,1572638399958,176.57,Close,"November 1, 2019",1572638611178,1945319,172.32,27051230280,173.68,1572615071492,10.94,172.48,1391356,New York Stock Exchange,CMI,1945319,180.56,124.4,0.347522
81,51080225,close,0.53,0.01695,31.8,1572638405058,Bank of America Corp.,31.76,1572639000002,0.01,0.00031,31.81,1572652799340,31.84,,,,,,,,,,False,1572638405025,31.8,Close,"November 1, 2019",1572638405058,41967268,31.374,286044498000,31.72,1572615027025,11.62,31.27,49430941,New York Stock Exchange,BAC,41967268,32.23,22.66,0.29095000000000004
82,10531586,close,2.03,0.03004,69.6,1572638578819,Exxon Mobil Corp.,69.6,1572639000001,-0.08,-0.00115,69.52,1572652510428,69.605,,,,,,,,,,False,1572638399855,69.6,Close,"November 1, 2019",1572638578819,13916757,68.31,294485256000,68.51,1572615009170,20.23,67.57,16169055,New York Stock Exchange,XOM,13916757,83.74,64.65,0.028749
83,841483,close,1.06,0.0106,101.06,1572638578492,Alliance Data Systems Corp.,101.06,1572639000001,0.94,0.0093,102,1572652793853,102.165,,,,,,,,,,False,1572638399548,101.06,Close,"November 1, 2019",1572638578492,1074082,100.06,5163963880,100.82,1572615000386,11.76,100,1293773,New York Stock Exchange,ADS,1074082,214.95,99.2,-0.339
84,1711980,close,0.23,0.00497,46.54,1572638440037,Campbell Soup Co.,46.54,1572639000005,0,0,46.54,1572647400004,46.86,,,,,,,,,,False,1572638440034,46.54,Close,"November 1, 2019",1572638440037,1243290,46.19,14017242980,46.27,1572615000429,52.47,46.31,1637005,New York Stock Exchange,CPB,1243290,48.38,32.03,0.447623
85,2630248,close,3.86,0.02528,156.52,1572638445385,FedEx Corp.,156.2,1572639000007,0.97,0.0062,157.49,1572652797527,157.1,,,,,,,,,,False,1572638445371,156.52,Close,"November 1, 2019",1572638445385,2047948,153.96,40837633200,154.16,1572615000498,91.68,152.66,2110548,New York Stock Exchange,FDX,2047948,234.49,137.78,-0.015593
86,4035407,close,0.13,0.00232,56.26,1572638486620,Southwest Airlines Co.,55.99,1572639000003,0,0,56.26,1572647400004,56.37,,,,,,,,,,False,1572638399927,56.26,Close,"November 1, 2019",1572638486620,2350208,55.85,30240706420,56.34,1572615058896,12.57,56.13,2555208,New York Stock Exchange,LUV,2350208,58.77,44.28,0.195786
87,2500779,close,-0.3,-0.01027,28.92,1572638400593,"Nutanix, Inc.",28.92,1572638400300,0.13,0.0045,29.05,1572647337379,29.95,,,,,,,,,,False,1572638400300,28.92,Close,"November 1, 2019",1572638400593,2774095,28.665,5615165214,29.23,1572615000495,-8.48,29.22,1698618,NASDAQ,NTNX,2774095,54.68,17.74,-0.320713
88,4636768,close,-0.95,-0.01136,82.66,1572638610773,Abbott Laboratories,82.66,1572639000001,0,0,82.66,1572647400000,84.29,,,,,,,,,,False,1572638399828,82.66,Close,"November 1, 2019",1572638610773,4282783,82.61,146093284000,84.13,1572615140265,44.48,83.61,4614003,New York Stock Exchange,ABT,4282783,88.76,65.44,0.17804
89,3676721,close,-0.24,-0.00175,136.93,1572638400600,"PepsiCo, Inc.",136.93,1572638400335,-0.2,-0.00146,136.73,1572652607276,138.34,,,,,,,,,,False,1572638400335,136.93,Close,"November 1, 2019",1572638400600,3035896,136.7,190939299900,137.98,1572615000885,15.53,137.17,4492250,NASDAQ,PEP,3035896,140.45,105.03,0.25127000000000005
90,2129904,close,4.7,0.02204,217.95,1572638400574,"Amgen, Inc.",217.95,1572638400212,0.05,0.00023,218,1572652198191,219.375,,,,,,,,,,False,1572638400212,217.95,Close,"November 1, 2019",1572638400574,3532973,214,129502402800,214.26,1572615000402,16.62,213.25,3255817,NASDAQ,AMGN,3532973,219.37,166.3,0.15774
91,25036718,close,0.7,0.07128,10.52,1572638598356,"Freeport-McMoRan, Inc.",10.47,1572639000003,0,0,10.52,1572650475474,10.61,,,,,,,,,,False,1572638399934,10.52,Close,"November 1, 2019",1572638598356,31433875,9.92,15263362800,9.95,1572615216851,-365.28,9.82,23321530,New York Stock Exchange,FCX,31433875,14.67,8.43,0.086724
92,52738777,close,0.4,0.04008,10.38,1572638406328,General Electric Co.,10.34,1572639000003,-0.07,-0.00674,10.31,1572652529389,10.385,,,,,,,,,,False,1572638406281,10.38,Close,"November 1, 2019",1572638406328,79051164,10.06,90654249000,10.1,1572615054838,332.69,9.98,86633871,New York Stock Exchange,GE,79051164,11.75,6.66,0.329521
93,872908,close,2.43,0.03169,79.12,1572638693535,"Xylem, Inc.",79.12,1572639000009,0,0,79.12,1572647400008,79.41,,,,,,,,,,False,1572638399934,79.12,Close,"November 1, 2019",1572638693535,2921396,76.48,14243894480,77.48,1572615000380,28.03,76.69,2109341,New York Stock Exchange,XYL,2921396,85.66,60.65,0.22128599999999998
94,21930970,close,0.83,0.01746,48.38,1572638400772,"Micron Technology, Inc.",48.38,1572638400772,-0.04,-0.00083,48.34,1572652792743,48.54,,,,,,,,,,False,1572638400772,48.38,Close,"November 1, 2019",1572638400772,18244223,47.25,53559079000,47.47,1572615000904,8.6,47.55,15445762,NASDAQ,MU,18244223,51.39,28.39,0.494712
95,1354151,close,1.98,0.0156,128.87,1572638720761,Ingersoll-Rand Plc,128.87,1572639000009,0,0,128.87,1572647400009,129.35,,,,,,,,,,False,1572638399901,128.87,Close,"November 1, 2019",1572638720761,1490302,127.46,30876865390,128.04,1572615000432,22.82,126.89,1583030,New York Stock Exchange,IR,1490302,129.35,85.15,0.424015
96,3109877,close,-0.33,-0.0133,24.49,1572638505633,"Juniper Networks, Inc.",24.49,1572639000006,-0.23,-0.00939,24.26,1572652263122,24.76,,,,,,,,,,False,1572638398398,24.49,Close,"November 1, 2019",1572638505633,3686229,24.4,8469033840,24.53,1572615000355,22.9,24.82,3217415,New York Stock Exchange,JNPR,3686229,30.8,22.42,-0.102553
97,1607969,close,-0.52,-0.00489,105.9,1572638420566,The Allstate Corp.,105.9,1572639000002,0,0,105.9,1572647400000,107.39,,,,,,,,,,False,1572638420564,105.9,Close,"November 1, 2019",1572638420566,2277207,105.46,34306940400,106.98,1572615000399,13.13,106.42,1600628,New York Stock Exchange,ALL,2277207,109.55,77,0.29231
98,11885373,close,-0.21,-0.00366,57.16,1572638410897,Bristol-Myers Squibb Co.,57.68,1572639000003,0.13,0.00227,57.29,1572651842391,58.46,,,,,,,,,,False,1572638410882,57.16,Close,"November 1, 2019",1572638410897,17145905,57.09,93130216400,58.04,1572615060471,16.42,57.37,25041935,New York Stock Exchange,BMY,17145905,58.46,42.48,0.08654
99,857503,close,0.38,0.0127,30.31,1572638525515,Teradata Corp.,30.31,1572639000007,0,0,30.31,1572647400006,30.92,,,,,,,,,,False,1572638399151,30.31,Close,"November 1, 2019",1572638525515,843769,29.99,3458371000,30.09,1572615000360,163.4,29.93,481511,New York Stock Exchange,TDC,843769,49.42,27.95,-0.18438600000000002
100,1414464,close,2.2,0.03363,67.62,1572638605739,"Comerica, Inc.",67.62,1572639000007,0,0,67.62,1572647400005,67.72,,,,,,,,,,False,1572638399829,67.62,Close,"November 1, 2019",1572638605739,1557844,65.67,9747693480,66.21,1572615000407,8.48,65.42,1591615,New York Stock Exchange,CMA,1557844,88.96,58.54,0.0032310000000000012
101,945808,close,2.93,0.03362,90.09,1572638435489,PVH Corp.,90.09,1572639000008,0,0,90.09,1572647400009,90.19,,,,,,,,,,False,1572638435487,90.09,Close,"November 1, 2019",1572638435489,662908,88.09,6679614942,88.09,1572615000481,10.06,87.16,905967,New York Stock Exchange,PVH,662908,134.24,67.41,-0.0027480000000000004
102,7651454,close,2.83,0.02178,132.75,1572638592551,The Walt Disney Co.,132.67,1572639000006,0.24,0.00181,132.99,1572652369654,132.8,,,,,,,,,,False,1572638399801,132.75,Close,"November 1, 2019",1572638592551,7497637,130.511,239133195000,130.94,1572615181622,16.65,129.92,9628296,New York Stock Exchange,DIS,7497637,147.15,100.35,0.240005
103,6096312,close,3.14,0.03904,83.58,1572638400597,"QUALCOMM, Inc.",83.58,1572638400314,0.17,0.00203,83.75,1572652584535,83.65,,,,,,,,,,False,1572638400314,83.58,Close,"November 1, 2019",1572638400597,8498722,81.25,101604862800,81.59,1572615000745,29.33,80.44,5693660,NASDAQ,QCOM,8498722,90.34,49.1,0.495138
104,2029660,close,1.69,0.02558,67.76,1572638524605,State Street Corp.,67.508,1572639000008,0,0,67.76,1572647400001,67.97,,,,,,,,,,False,1572638399866,67.76,Close,"November 1, 2019",1572638524605,1807950,66.75,24639094480,66.75,1572615000517,13.23,66.07,1994020,New York Stock Exchange,STT,1807950,77,48.62,0.085489
105,3184309,close,1.86,0.01586,119.14,1572638628667,American Express Co.,119.14,1572639000005,0.1,0.00084,119.24,1572650054343,119.45,,,,,,,,,,False,1572638399709,119.14,Close,"November 1, 2019",1572638628667,2023008,118.17,97488806940,118.48,1572615000463,14.37,117.28,2507443,New York Stock Exchange,AXP,2023008,129.34,89.05,0.26106
106,677842,close,4.2,0.01371,310.48,1572638400067,"Regeneron Pharmaceuticals, Inc.",310.48,1572638400008,0,0,310.48,1572644805534,313.16,,,,,,,,,,False,1572638400008,310.48,Close,"November 1, 2019",1572638400067,818549,307.44,34119999030,309,1572615000349,16.27,306.28,741100,NASDAQ,REGN,818549,442,271.37,-0.152652
107,2010101,close,1.97,0.01131,176.11,1572638447143,Deere & Co.,176.45,1572639000007,0,0,176.11,1572647400007,176.26,,,,,,,,,,False,1572638447138,176.11,Close,"November 1, 2019",1572638447143,3097728,174.79,55452284030,175.9,1572615000466,16.9,174.14,2245570,New York Stock Exchange,DE,3097728,176.39,132.68,0.20043899999999998
108,1788544,close,1.53,0.01209,128.08,1572638400639,"Marriott International, Inc.",128.08,1572638400570,0.12,0.00094,128.2,1572644877993,129.12,,,,,,,,,,False,1572638400570,128.08,Close,"November 1, 2019",1572638400639,1610129,126.94,42184300720,128.24,1572615000448,29.05,126.55,1500024,NASDAQ,MAR,1610129,144.24,100.62,0.203975
109,2575373,close,-0.19,-0.0023,82.47,1572638400611,"T-Mobile US, Inc.",82.47,1572638400400,0.4,0.00485,82.87,1572645585893,83.19,,,,,,,,,,False,1572638400400,82.47,Close,"November 1, 2019",1572638400611,2585952,82,70559270250,83.09,1572615000653,20.94,82.66,2683280,NASDAQ,TMUS,2585952,85.22,59.96,0.261414
110,569033,close,0.31,0.00832,37.57,1572638483960,"Legg Mason, Inc.",37.57,1572639000008,0,0,37.57,1572647400002,38.33,,,,,,,,,,False,1572638399100,37.57,Close,"November 1, 2019",1572638483960,772063,37.4,3259122360,37.64,1572615000427,-51.18,37.26,1038815,New York Stock Exchange,LM,772063,40.27,23.25,0.464522
111,11210231,close,2.88,0.02305,127.8,1572638414060,JPMorgan Chase & Co.,127.81,1572639000009,0.18,0.00141,127.98,1572652685164,127.985,,,,,,,,,,False,1572638414042,127.8,Close,"November 1, 2019",1572638414060,11657687,126.02,408639222000,126.3,1572615006134,12.57,124.92,11589074,New York Stock Exchange,JPM,11657687,127.98,91.11,0.309929
112,348997,close,-4.54,-0.00801,562.24,1572638400644,"Equinix, Inc.",562.24,1572640215060,0,0,562.24,1572640215060,567.455,,,,,,,,,,False,1572638400607,562.24,Close,"November 1, 2019",1572638400644,432054,557.14,47688634560,565.33,1572615000485,94.79,566.78,697845,NASDAQ,EQIX,432054,609.97,335.29,0.5983900000000001
113,9776212,previousclose,0,0,,,"Baker Hughes, a GE Co.",,,0,0,21.77,1571437800004,,,,,,,,,,,False,1571342399940,21.77,Previous close,"October 18, 2019",1571371200000,0,,22348382835,,,62.2,21.77,2826912,New York Stock Exchange,BHGE,0,31.26,20.09,0.0342
114,397869,close,8.3,0.06119,143.95,1572638400622,"SAGE Therapeutics, Inc.",143.95,1572638400478,0,0,143.95,1572645925079,147.605,,,,,,,,,,False,1572638400478,143.95,Close,"November 1, 2019",1572638400622,581533,137.22,7435593300,137.92,1572615000951,-11.37,135.65,393045,NASDAQ,SAGE,581533,193.56,79.88,0.670469
115,729551,close,3.56,0.11835,33.64,1572638400551,"Agios Pharmaceuticals, Inc.",33.64,1572638400197,0.18,0.00535,33.82,1572644153235,34.01,,,,,,,,,,False,1572638400197,33.64,Close,"November 1, 2019",1572638400551,1195748,30.22,1980824120,30.71,1572615000726,-4.91,30.08,2258531,NASDAQ,AGIO,1195748,74.25,28.36,-0.16964999999999997
116,802691,close,1.86,0.02296,82.86,1572638400573,"bluebird bio, Inc.",82.86,1572638400208,0,0,82.86,1572645924556,87.62,,,,,,,,,,False,1572638400208,82.86,Close,"November 1, 2019",1572638400573,1375761,80.05,4579589340,81.05,1572615000789,-7.92,81,529647,NASDAQ,BLUE,1375761,163.42,79.91,-0.14423999999999998
117,3247380,close,0.02,0.00027,74.96,1547769600000,"TESARO, Inc.",0,0,,,,,,,,,,,,,,,False,,74.96,Close,"January 17, 2019",1547769600000,0,,4127822320,,,,74.94,,,TSRO,,75.16,,0.008881410118406896
118,6134603,close,-1.35,-0.01596,83.21,1572638400623,Starbucks Corp.,83.21,1572638400486,-0.06,-0.00072,83.15,1572652797860,85.31,,,,,,,,,,False,1572638400486,83.21,Close,"November 1, 2019",1572638400623,10630404,82.61,98570566000,84.79,1572615000199,,84.56,14008811,NASDAQ,SBUX,10630404,99.72,60.42,0.27772800000000003
119,508954,close,1.54,0.01204,129.4,1572638520427,Avery Dennison Corp.,129.4,1572639000002,0,0,129.4,1572647400000,129.69,,,,,,,,,,False,1572638399936,129.4,Close,"November 1, 2019",1572638520427,322841,128.6,10805288200,128.91,1572615000363,46.05,127.86,635736,New York Stock Exchange,AVY,322841,130.61,82.89,0.44994
120,1219482,close,-0.19,-0.00197,96.44,1572638400621,"Hasbro, Inc.",96.44,1572638400472,0,0,96.44,1572644801292,98.06,,,,,,,,,,False,1572638400472,96.44,Close,"November 1, 2019",1572638400621,1089046,96.29,12175839320,97.79,1572615000243,46.56,96.63,1150111,NASDAQ,HAS,1089046,126.87,76.84,0.203831
121,11542682,close,0.51,0.00936,55,1572638603087,Oracle Corp.,55,1572639000008,-0.05,-0.00091,54.95,1572650688211,55.15,,,,,,,,,,False,1572638399930,55,Close,"November 1, 2019",1572638603087,7315165,54.55,180538600000,54.81,1572615000404,17.44,54.49,8260599,New York Stock Exchange,ORCL,7315165,60.5,42.4,0.225636
122,2347939,close,2.99,0.03437,89.99,1572638400622,EXACT Sciences Corp.,89.99,1572638400477,0.26,0.00289,90.25,1572650067141,90.16,,,,,,,,,,False,1572638400477,89.99,Close,"November 1, 2019",1572638400622,2309564,86.09,11683581680,87.04,1572615000915,-52.74,87,3478538,NASDAQ,EXAS,2309564,123.99,53.06,0.43739500000000003
123,2239839,close,3.17,0.01955,165.33,1572638400621,"Workday, Inc.",165.33,1572638400467,-0.53,-0.00321,164.8,1572645179263,165.71,,,,,,,,,,False,1572638400467,165.33,Close,"November 1, 2019",1572638400621,1073505,161.82,37695240000,163.63,1572615000488,-74.08,162.16,1151995,NASDAQ,WDAY,1073505,226.83,117.72,0.054543999999999995
124,2214403,close,2.74,0.0257,109.37,1572638400619,"Analog Devices, Inc.",109.37,1572638400446,0.48,0.00439,109.85,1572649060712,109.92,,,,,,,,,,False,1572638400446,109.37,Close,"November 1, 2019",1572638400619,1962476,107.56,40401934220,107.62,1572615000378,26.74,106.63,3847445,NASDAQ,ADI,1962476,124.78,80.08,0.2986
125,6886973,close,1.2,0.02212,55.46,1572638400001,"Applied Materials, Inc.",55.46,1572638400000,0.04,0.00072,55.5,1572644849853,55.47,,,,,,,,,,False,1572638400000,55.46,Close,"November 1, 2019",1572638400001,5878246,54.41,51231396840,54.93,1572615000360,18.28,54.26,6741838,NASDAQ,AMAT,5878246,57.29,28.79,0.67862
126,2709594,close,1.58,0.02236,72.23,1572638496629,"Zendesk, Inc.",72.23,1572639000002,-0.05,-0.00069,72.18,1572650246557,72.36,,,,,,,,,,False,1572638399865,72.23,Close,"November 1, 2019",1572638496629,2066886,69.745,8016374320,70.56,1572615000391,-47.37,70.65,3648232,New York Stock Exchange,ZEN,2066886,94.89,45.6,0.276571
127,960165,close,4.56,0.03013,155.89,1572638535968,"Stanley Black & Decker, Inc.",155.89,1572639000002,0,0,155.89,1572647400002,155.9,,,,,,,,,,False,1572638399934,155.89,Close,"November 1, 2019",1572638535968,892831,151.859,23697150680,153.18,1572615000475,33.48,151.33,923467,New York Stock Exchange,SWK,892831,155.9,110.54,0.321358
128,1392741,close,1.24,0.02316,54.79,1572638496483,"CBRE Group, Inc.",54.79,1572639000006,0,0,54.79,1572647400004,54.83,,,,,,,,,,False,1572638400036,54.79,Close,"November 1, 2019",1572638496483,982869,53.76,18427849440,53.86,1572615000393,17.29,53.55,1752674,New York Stock Exchange,CBRE,982869,56.47,37.45,0.395311
129,621476,previousclose,0,0,,,"The Ultimate Software Group, Inc.",,,,,0,1557184003613,,,,,,,,,,,False,,331.36,Previous close,"May 3, 2019",1556856000000,0,,0,,,,331.36,,NASDAQ,ULTI,0,365.86,219.97,0.363846
130,17112454,close,0.02,0.00052,38.39,1572638601955,Pfizer Inc.,38.4,1572639000008,0.1,0.0026,38.49,1572651943200,38.94,,,,,,,,,,False,1572638399694,38.39,Close,"November 1, 2019",1572638601955,18252849,38.39,212337009500,38.67,1572615136967,13.17,38.37,23282647,New York Stock Exchange,PFE,18252849,46.47,33.97,-0.11184999999999999
131,12116113,close,2.49,0.0349,73.84,1572638489716,"Citigroup, Inc.",73.84,1572639000004,0.05,0.00068,73.89,1572650679642,73.98,,,,,,,,,,False,1572638399828,73.84,Close,"November 1, 2019",1572638489716,12911655,72.105,161207488000,72.22,1572615140582,9.76,71.35,16863986,New York Stock Exchange,C,12911655,74.28,48.42,0.414313
132,3466170,close,2.24,0.00809,279.05,1572638475700,"Mastercard, Inc.",278.9,1572639000006,-0.36,-0.00129,278.69,1572652529564,280.39,,,,,,,,,,False,1572638399962,279.05,Close,"November 1, 2019",1572638475700,2879257,276.12,281407693450,279,1572615000424,41.19,276.81,5355954,New York Stock Exchange,MA,2879257,293.69,171.89,0.47878699999999996
133,3440904,close,0.8,0.01511,53.76,1572638411016,"American International Group, Inc.",53.5,1572639000002,-0.01,-0.00019,53.75,1572652626770,53.893,,,,,,,,,,False,1572638411012,53.76,Close,"November 1, 2019",1572638411016,5355693,51.601,46766254080,51.99,1572615026973,26.24,52.96,5172420,New York Stock Exchange,AIG,5355693,58.66,36.16,0.37201
134,3168350,close,-0.39,-0.01391,27.65,1572638631612,"NiSource, Inc.",27.65,1572639000009,0,0,27.65,1572647400004,28.08,,,,,,,,,,False,1572638399960,27.65,Close,"November 1, 2019",1572638631612,3134996,27.64,10328463950,28.04,1572615000451,22.4,28.04,5399649,New York Stock Exchange,NI,3134996,30.67,24.36,0.089002
135,1916175,close,1.09,0.01517,72.92,1572638413469,"Best Buy Co., Inc.",72.92,1572639000003,0.06,0.00082,72.98,1572652191892,73.495,,,,,,,,,,False,1572638413465,72.92,Close,"November 1, 2019",1572638413469,2349582,72.12,19219743160,72.54,1572615000423,12.97,71.83,1949298,New York Stock Exchange,BBY,2349582,78.53,47.72,0.37557
136,3138467,close,1.64,0.02338,71.79,1572638613209,Emerson Electric Co.,71.79,1572639000006,0,0,71.79,1572647400007,71.79,,,,,,,,,,False,1572638399948,71.79,Close,"November 1, 2019",1572638613209,2897645,70.46,44158100790,70.61,1572615000484,20.19,70.15,2936128,New York Stock Exchange,EMR,2897645,73.24,55.38,0.224886
137,2604903,close,0.99,0.02002,50.44,1572638431125,"Cardinal Health, Inc.",50.44,1572639000007,0,0,50.44,1572647400005,50.9,,,,,,,,,,False,1572638431121,50.44,Close,"November 1, 2019",1572638431125,2027850,49.46,14748857760,49.75,1572615000466,11.15,49.45,3952889,New York Stock Exchange,CAH,2027850,58.31,41.03,0.13916800000000001
138,1781698,close,3.88,0.01828,216.09,1572638479611,Raytheon Co.,216.09,1572639000008,0,0,216.09,1572651578868,217.19,,,,,,,,,,False,1572638399920,216.09,Close,"November 1, 2019",1572638479611,1737003,213.27,60176527110,213.27,1572615000514,18.47,212.21,1269860,New York Stock Exchange,RTN,1737003,217.19,144.27,0.42018700000000003
